purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:golang/github.com/jinzhu/gorm,github.com/jinzhu/gorm,go,dormant,alternative,0,0,switch,pkg:golang/github.com/go-gorm/gorm,"GORM V1 is dormant; the official upgrade is GORM V2 (github.com/go-gorm/gorm), actively maintained with a straightforward migration path.",llm,0.95,15547,,13032,3866,0,0,https://github.com/jinzhu/gorm
pkg:golang/github.com/denverdino/aliyungo,github.com/denverdino/aliyungo,go,dead,broad,1,1,switch,pkg:golang/github.com/aliyun/alibaba-cloud-sdk-go,"This archived SDK is superseded by Aliyun's official SDK, which the original maintainer references in the README. Dependents should migrate to the maintained version.",llm,0.9,15530,,30112,4163,0,0,https://github.com/denverdino/aliyungo
pkg:golang/github.com/gorilla/sessions,github.com/gorilla/sessions,go,dead,broad,0,0,vendor,,"This is a stable, small codebase (1020 LOC) safe to vendor into consuming projects. No maintained drop-in replacement exists; projects on older Go versions are already pinned to v1.3.0 anyway, making vendoring the practical next step.",llm,0.8,15256,github.com/jcmturner/gokrb5/v8,1020,181,0,0,https://github.com/gorilla/sessions
pkg:golang/github.com/shurcoo%21l/httpfs,github.com/shurcooL/httpfs,go,unknown,few-large,0,0,vendor,,"Small stable library (785 LOC) with no runtime dependencies providing http.FileSystem utilities. 92.6% of usage flows through gopherjslib, also unmaintained. Straightforward to vendor needed functionality inline.",llm,0.8,15117,github.com/shurcooL/gopherjslib,785,188,0,0,https://github.com/shurcool/httpfs
pkg:golang/github.com/microcosm-cc/bluemonday,github.com/microcosm-cc/bluemonday,go,dormant,kitchen-sink,0,0,accept,,"Bluemonday is a mature, proven HTML sanitizer with 15k dependents. While dormant, it's stable for XSS prevention. Forking saddles you with security code maintenance; switching requires multiple tools. Pin the version and monitor the two published advisories.",llm,0.72,15065,,8629,776,0,0,https://github.com/microcosm-cc/bluemonday
pkg:golang/github.com/twitchyliquid64/golang-asm,github.com/twitchyliquid64/golang-asm,go,unknown,broad,0,0,accept,,"Unmaintained since 2020 but stable—it mirrors Go's internal assembler. 6,400+ dependents across many projects means no single steward will emerge. Pin the version and accept the maintenance risk; vendoring 58k LOC is impractical at scale.",llm,0.75,14862,,58477,8595,1,0,https://github.com/twitchyliquid64/golang-asm
pkg:golang/github.com/cockroachdb/logtags,github.com/cockroachdb/logtags,go,dormant,inlineable,0,0,vendor,,"Dormant maintenance (last commit 500 days ago, last release 1196 days ago) but the implementation is stable, simple, and self-contained—copy the ~300 lines of code into your project to eliminate dependency risk for this narrow-purpose utility.",llm,0.87,14822,github.com/grafana/thema,554,82,0,0,https://github.com/cockroachdb/logtags
pkg:golang/github.com/%21azure/go-autorest/autorest/azure/cli,github.com/Azure/go-autorest/autorest/azure/cli,go,dead,few-large,1,4,switch,pkg:golang/github.com/Azure/azure-sdk-for-go/sdk/azidentity,"Azure officially retired support on March 31, 2023 and provides migration guides. Goreleaser (46% of usage) and Azure service dependents should migrate to the maintained azure-sdk-for-go family.",llm,0.9,14741,github.com/goreleaser/goreleaser,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/%21masterminds/sprig,github.com/Masterminds/sprig,go,dormant,few-large,0,0,accept,,"Sprig is a stable library with 100+ template functions and no maintained alternative. Protoc-gen-doc drives 73% of usage; other dependents should pin versions and accept dormancy risk rather than fork, vendor, or switch.",llm,0.78,14710,github.com/pseudomuto/protoc-gen-doc,6461,814,0,0,https://github.com/masterminds/sprig
pkg:golang/github.com/lyft/protoc-gen-star,github.com/lyft/protoc-gen-star,go,dormant,kitchen-sink,0,0,switch-piecemeal,,"Dormant but stable plugin framework with no dead transitive dependencies. Dependents should migrate to protoc-gen-go, buf, or custom implementations; refactoring burden varies by plugin complexity.",llm,0.77,14474,github.com/envoyproxy/go-control-plane,11281,649,0,0,https://github.com/lyft/protoc-gen-star
pkg:golang/gopkg.in/mgo.v2,gopkg.in/mgo.v2,go,dead,alternative,1,0,switch,pkg:golang/github.com/globalsign/mgo,Unmaintained for 7 years; globalsign/mgo is a community-maintained drop-in fork recommended by the original author.,llm,0.9,14218,,31648,5213,1,0,https://github.com/go-mgo/mgo
pkg:golang/github.com/otiai10/mint,github.com/otiai10/mint,go,unknown,few-large,0,0,switch,pkg:golang/github.com/stretchr/testify,Three-year-old unmaintained test assertion library. testify/assert is the maintained standard with nearly identical API; migration is straightforward.,llm,0.82,14188,github.com/otiai10/curr,813,47,0,0,https://github.com/otiai10/mint
pkg:golang/github.com/otiai10/curr,github.com/otiai10/curr,go,unknown,inlineable,0,0,vendor,,A 139-line wrapper around Go's runtime package with zero external dependencies. Most dependents use only some of the seven entry points; feasible and recommended to vendor the needed code directly into each project.,llm,0.83,14079,github.com/otiai10/mint,139,2,0,0,https://github.com/otiai10/curr
pkg:golang/github.com/matryer/is,github.com/matryer/is,go,dormant,broad,0,0,switch,pkg:golang/github.com/stretchr/testify,"Dormant assertion library with 14K dependents across many projects. testify/assert is actively maintained with an equivalent API and broader coverage, suitable for wholesale migration.",llm,0.8,14076,github.com/acomagu/bufpipe,725,106,0,0,https://github.com/matryer/is
pkg:golang/github.com/%21azure/go-autorest/autorest/azure/auth,github.com/Azure/go-autorest/autorest/azure/auth,go,dead,alternative,1,5,switch,pkg:golang/github.com/Azure/azure-sdk-for-go,Azure deprecated go-autorest on 2023-03-31. Use the active azure-sdk-for-go replacement; migration guides available for authentication (azidentity) and other modules.,llm,0.88,14046,,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/gobwas/ws,github.com/gobwas/ws,go,dormant,few-large,0,0,switch,pkg:golang/github.com/gorilla/websocket,go-micro drives ~48% of usage; gorilla/websocket and nhooyr/websocket are actively maintained drop-in replacements. Heavy users should lead migration.,llm,0.75,13858,github.com/micro/go-micro/v2,9708,1545,0,0,https://github.com/gobwas/ws
pkg:golang/github.com/gobwas/pool,github.com/gobwas/pool,go,unknown,broad,0,0,switch,,Unmaintained for 7 years but small and stable. Dependents should migrate to Go's sync.Pool or vendor the code.,llm,0.65,13838,,799,86,0,0,https://github.com/gobwas/pool
pkg:golang/github.com/gobwas/httphead,github.com/gobwas/httphead,go,unknown,few-large,0,0,vendor,,Unmaintained since ~April 2021 but stable and dependency-free. Small enough to vendor safely; fragmented dependents should each copy it in to future-proof against upstream rot.,llm,0.78,13829,github.com/micro/go-micro/v2,2362,332,0,0,https://github.com/gobwas/httphead
pkg:golang/github.com/otiai10/copy,github.com/otiai10/copy,go,dead,broad,0,0,vendor,,"A stable utility with 13k dependent repos and no obvious steward. At 1,815 lines focused on recursive directory copying, it's small enough to vendor directly rather than wait for maintenance. Most projects can inline the core logic or copy the code and pin it.",llm,0.8,13787,,1815,222,0,0,https://github.com/otiai10/copy
pkg:golang/github.com/mohae/deepcopy,github.com/mohae/deepcopy,go,unknown,broad,0,0,vendor,,"At 1,111 lines with zero runtime dependencies, this stable deep-copy implementation is small enough for dependents to vendor directly into their codebases. This eliminates the external dependency risk from unmaintained code while preserving all existing APIs.",llm,0.82,13709,,1111,410,0,0,https://github.com/mohae/deepcopy
pkg:golang/github.com/coreos/go-iptables,github.com/coreos/go-iptables,go,dormant,few-large,0,0,vendor,,Dormant but stable zero-dependency iptables wrapper with 91% of usage in containernetworking/plugins. Small enough and simple enough to safely vendor; copying the code eliminates all external dependency risk.,llm,0.8,13683,github.com/containernetworking/plugins,1549,398,0,0,https://github.com/coreos/go-iptables
pkg:golang/github.com/chenzhuoyu/base64x,github.com/chenzhuoyu/base64x,go,unknown,broad,0,0,switch,,"Switch to the standard library's encoding/base64 (built-in, no external dependency). Main tradeoff is performance—base64x exists because stdlib was slow, but modern Go has caught up and the maintenance risk may exceed the performance benefit.",llm,0.72,13609,,6046,145,1,0,https://github.com/chenzhuoyu/base64x
pkg:golang/github.com/mitchellh/osext,github.com/mitchellh/osext,go,unknown,broad,0,0,switch,,osext provides utilities for finding the executable path/directory—functionality Go stdlib's os.Executable() (available since 1.8) covers. Unmaintained but stable; projects should migrate to stdlib equivalents. Pinning is safe for legacy code.,llm,0.8,13478,github.com/tilt-dev/tilt,,,0,0,https://github.com/mitchellh/osext
pkg:golang/github.com/mattn/goveralls,github.com/mattn/goveralls,go,dormant,few-large,0,0,switch,pkg:github/shogo82148/actions-goveralls,"For GitHub Actions workflows, switch to shogo82148/actions-goveralls. For direct CLI use, the codebase is stable and small enough to vendor, or pin the version.",llm,0.8,13472,github.com/pact-foundation/pact-go,1532,353,0,0,https://github.com/mattn/goveralls
pkg:golang/github.com/tidwall/gjson,github.com/tidwall/gjson,go,dormant,broad,0,1,vendor,,GJSON is unmaintained with 4 unpatched advisories. The codebase is small and stable enough to copy into consuming projects; distributed vendoring is more practical than waiting for upstream fixes or forking at scale.,llm,0.75,13403,,6659,1065,0,0,https://github.com/tidwall/gjson
pkg:golang/github.com/k0kubun/colorstring,github.com/k0kubun/colorstring,go,unknown,inlineable,0,0,vendor,,Unmaintained for 11 years but stable. Copy the 242 lines of color-parsing code into your project to drop the dependency entirely.,llm,0.92,13335,github.com/cockroachdb/sentry-go,242,20,0,0,https://github.com/k0kubun/colorstring
pkg:golang/github.com/logrusorgru/aurora,github.com/logrusorgru/aurora,go,dormant,broad,0,0,switch,pkg:golang/github.com/fatih/color,"Aurora is dormant with no active maintenance, but remains stable with zero security issues. Maintained alternatives like fatih/color provide equivalent ANSI color functionality and are widely used.",llm,0.8,13283,,4088,359,0,0,https://github.com/logrusorgru/aurora
pkg:golang/github.com/d2g/dhcp4,github.com/d2g/dhcp4,go,unknown,few-large,0,0,switch,pkg:golang/github.com/insomniacslk/dhcp,Kubernetes ecosystem accounts for 60%+ of usage; others mostly depend transitively. Switch to insomniacslk/dhcp for active maintenance and modern DHCP support.,llm,0.78,13175,k8s.io/kubernetes,1000,87,0,0,https://github.com/d2g/dhcp4
